Outlets Name,Latitude,Longitude,Company,City,links,State,state_district,county,postcode,suburb,Distance
Kavya kgs,17.52681578,78.66532773,Naturo,Hydrabad,"https://www.google.com/maps/search/17.52681578,78.66532773",Telangana,Medchal Malkajgiri District,Keesara mandal,,,7.639267578
Maruthi kgs,17.52611329,78.66566781,Naturo,Hydrabad,"https://www.google.com/maps/search/17.52611329,78.66566781",Telangana,Medchal Malkajgiri District,Keesara mandal,,,7.644440685
Balaji kirana Store,17.45671526,78.53018022,Naturo,Hydrabad,"https://www.google.com/maps/search/17.45671526,78.53018022",Telangana,Medchal Malkajgiri District,Malkajgiri mandal,500047,Ward 141 Gautham Nagar,7.64563574
VIJAY LAXMI KIRANAM,17.4259701,78.6212947,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4259701,78.6212947",Telangana,Medchal Malkajgiri District,Ghatkesar mandal,500098,,7.660806169
Sai Krishna medical,17.4562273,78.5300835,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4562273,78.5300835",Telangana,Medchal Malkajgiri District,Malkajgiri mandal,500047,Ward 141 Gautham Nagar,7.680097427
RAJLAXMI KIRANAM,17.42520945,78.56949763,Naturo,Hydrabad,"https://www.google.com/maps/search/17.42520945,78.56949763",Telangana,Medchal Malkajgiri District,Medipally mandal,500092,Boduppal,7.682723591
Alaien Enterprises,17.44549473,78.53834503,Naturo,Hydrabad,"https://www.google.com/maps/search/17.44549473,78.53834503",Telangana,Medchal Malkajgiri District,Malkajgiri mandal,500047,Ward 139 East Anand Bagh,7.68581021
Bhavani kiranam,17.42577458,78.62149883,Naturo,Hydrabad,"https://www.google.com/maps/search/17.42577458,78.62149883",Telangana,Medchal Malkajgiri District,Ghatkesar mandal,500098,,7.686245352
RUTHWIKA MEDICAL,17.42133011,78.58683357,Naturo,Hydrabad,"https://www.google.com/maps/search/17.42133011,78.58683357",Telangana,Medchal Malkajgiri District,Medipally mandal,500092,Boduppal,7.6868514
SRI SAI MOHAN KIRANAM,17.42135994,78.58653048,Naturo,Hydrabad,"https://www.google.com/maps/search/17.42135994,78.58653048",Telangana,Medchal Malkajgiri District,Medipally mandal,500092,Boduppal,7.687030319
SHESHARAO KIRANAM,17.42575536,78.6215415,Naturo,Hydrabad,"https://www.google.com/maps/search/17.42575536,78.6215415",Telangana,Medchal Malkajgiri District,Ghatkesar mandal,500098,,7.689537026
Jai guru dhatha kgs,17.4529855,78.5321294,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4529855,78.5321294",Telangana,Medchal Malkajgiri District,Malkajgiri mandal,500047,Ward 141 Gautham Nagar,7.693103403
Sri sai SRINJVAS,17.52412856,78.66696135,Naturo,Hydrabad,"https://www.google.com/maps/search/17.52412856,78.66696135",Telangana,Medchal Malkajgiri District,Keesara mandal,501301,,7.694588796
KESARI. M/H,17.52419753,78.66699641,Naturo,Hydrabad,"https://www.google.com/maps/search/17.52419753,78.66699641",Telangana,Medchal Malkajgiri District,Keesara mandal,501301,,7.700244987
SWAPNA KIRANAM,17.42568382,78.62175855,Naturo,Hydrabad,"https://www.google.com/maps/search/17.42568382,78.62175855",Telangana,Medchal Malkajgiri District,Ghatkesar mandal,500098,,7.703847942
PAVAN KIRANAM,17.4256579,78.6217902,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4256579,78.6217902",Telangana,Medchal Malkajgiri District,Ghatkesar mandal,500098,,7.707387856
Balaji pancharatan sweets,17.4557845,78.5299855,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4557845,78.5299855",Telangana,Medchal Malkajgiri District,Malkajgiri mandal,500047,Ward 141 Gautham Nagar,7.712372136
VANI KIRANAM,17.4255676,78.62197,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4255676,78.62197",Telangana,Medchal Malkajgiri District,Ghatkesar mandal,500098,,7.722180926
Sir kusi milke point,17.421635,78.58166667,Naturo,Hydrabad,"https://www.google.com/maps/search/17.421635,78.5816666667",Telangana,Medchal Malkajgiri District,Medipally mandal,500092,Boduppal,7.726454345
Sri lalithamba covers plastic,17.4556805,78.5298537,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4556805,78.5298537",Telangana,Medchal Malkajgiri District,Malkajgiri mandal,500047,Ward 141 Gautham Nagar,7.729090453
SS medical,17.4214349,78.5822267,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4214349,78.5822267",Telangana,Medchal Malkajgiri District,Medipally mandal,500092,Boduppal,7.736982936
Mahalaxmi kgs,17.42152667,78.58114667,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4215266667,78.5811466667",Telangana,Medchal Malkajgiri District,Medipally mandal,500092,Boduppal,7.746035752
Venkata ramdavi central store,17.44721581,78.53598188,Naturo,Hydrabad,"https://www.google.com/maps/search/17.44721581,78.53598188",Telangana,Medchal Malkajgiri District,Malkajgiri mandal,500047,Ward 139 East Anand Bagh,7.747152776
Tirumala kgs,17.4463312,78.5367091,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4463312,78.5367091",Telangana,Medchal Malkajgiri District,Malkajgiri mandal,500047,Ward 139 East Anand Bagh,7.750675869
Sri mahalaxmi kgs,17.52511001,78.6673031,Naturo,Hydrabad,"https://www.google.com/maps/search/17.52511001,78.6673031",Telangana,Medchal Malkajgiri District,Keesara mandal,,,7.760701954
Vishavani k/g,17.42130333,78.58138833,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4213033333,78.5813883333",Telangana,Medchal Malkajgiri District,Medipally mandal,500092,Boduppal,7.763860637
SRI LAXMI NARASHIMHA MEDICAL,17.43629686,78.64204815,Naturo,Hydrabad,"https://www.google.com/maps/search/17.43629686,78.64204815",Telangana,Medchal Malkajgiri District,Ghatkesar mandal,501301,Swarnagiri Colony,7.764102479
VAISHNAVI KIRANAM,17.42128185,78.581427,Naturo,Hydrabad,"https://www.google.com/maps/search/17.42128185,78.581427",Telangana,Medchal Malkajgiri District,Medipally mandal,500092,Boduppal,7.765317092
Prime bakery,17.446903,78.5359187,Naturo,Hydrabad,"https://www.google.com/maps/search/17.446903,78.5359187",Telangana,Medchal Malkajgiri District,Malkajgiri mandal,500047,Ward 139 East Anand Bagh,7.772387021
Sri venkateshwara traders,17.4466819,78.536071,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4466819,78.536071",Telangana,Medchal Malkajgiri District,Malkajgiri mandal,500047,Ward 139 East Anand Bagh,7.775400716
Laxmi kgs,17.52471658,78.66770057,Naturo,Hydrabad,"https://www.google.com/maps/search/17.52471658,78.66770057",Telangana,Medchal Malkajgiri District,Keesara mandal,,,7.784227006
Dhana laxmi kgs,17.52471658,78.66770057,Naturo,Hydrabad,"https://www.google.com/maps/search/17.52471658,78.66770057",Telangana,Medchal Malkajgiri District,Keesara mandal,,,7.784227006
Manasa medical general store,17.44664422,78.53596459,Naturo,Hydrabad,"https://www.google.com/maps/search/17.44664422,78.53596459",Telangana,Medchal Malkajgiri District,Malkajgiri mandal,500047,Ward 139 East Anand Bagh,7.785897224
Mahalaxmi kgs,17.4378233,78.544866,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4378233,78.544866",Telangana,Medchal Malkajgiri District,Malkajgiri mandal,500017,Ward 143 Tarnaka,7.795241667
Sri mahalakshmi kgs,17.43777187,78.54489348,Naturo,Hydrabad,"https://www.google.com/maps/search/17.43777187,78.54489348",Telangana,Medchal Malkajgiri District,Malkajgiri mandal,500017,Ward 143 Tarnaka,7.797445145
VIJAYA KGS,17.41978682,78.59288833,Naturo,Hydrabad,"https://www.google.com/maps/search/17.41978682,78.59288833",Telangana,Medchal Malkajgiri District,Medipally mandal,500092,Boduppal,7.803242347
Shiva parvathi diagnostic centre,17.4381406,78.5442222,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4381406,78.5442222",Telangana,Hyderabad District,Marredpally mandal,500017,Ward 143 Tarnaka,7.812265363
Raj pharmanic medical,17.4381105,78.5442476,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4381105,78.5442476",Telangana,Hyderabad District,Marredpally mandal,500017,Ward 143 Tarnaka,7.812925025
Sp banglore Iyengar bakery,17.4465306,78.5356904,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4465306,78.5356904",Telangana,Medchal Malkajgiri District,Malkajgiri mandal,500047,Ward 141 Gautham Nagar,7.814038446
Life check medical,17.420155,78.584855,Naturo,Hydrabad,"https://www.google.com/maps/search/17.420155,78.584855",Telangana,Medchal Malkajgiri District,Medipally mandal,500092,Boduppal,7.826081298
Swapna kgs,17.44445475,78.53738157,Naturo,Hydrabad,"https://www.google.com/maps/search/17.44445475,78.53738157",Telangana,Medchal Malkajgiri District,Malkajgiri mandal,500047,Ward 139 East Anand Bagh,7.827185884
Om Ganesh gks,17.4545282,78.529435,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4545282,78.529435",Telangana,Medchal Malkajgiri District,Malkajgiri mandal,500047,Ward 141 Gautham Nagar,7.827338445
Mahalaxmi provjens,17.420075,78.58480667,Naturo,Hydrabad,"https://www.google.com/maps/search/17.420075,78.5848066667",Telangana,Medchal Malkajgiri District,Medipally mandal,500092,Boduppal,7.834624707
ANNAFATHA RICE TRADERS,17.52547806,78.6679584,Naturo,Hydrabad,"https://www.google.com/maps/search/17.52547806,78.6679584",Telangana,Medchal Malkajgiri District,Keesara mandal,,,7.83500061
M/S. SRI Ganesh milk point,17.52547806,78.6679584,Naturo,Hydrabad,"https://www.google.com/maps/search/17.52547806,78.6679584",Telangana,Medchal Malkajgiri District,Keesara mandal,,,7.83500061
SATYANARAYA KGS,17.41944556,78.5921391,Naturo,Hydrabad,"https://www.google.com/maps/search/17.41944556,78.5921391",Telangana,Medchal Malkajgiri District,Medipally mandal,500092,Boduppal,7.839411469
JAI GANESH KGS,17.4194242,78.5922766,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4194242,78.5922766",Telangana,Medchal Malkajgiri District,Medipally mandal,500092,Boduppal,7.841116306
LIFE HEALTH CARE CLINIC,17.4193811,78.5910405,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4193811,78.5910405",Telangana,Medchal Malkajgiri District,Medipally mandal,500092,Boduppal,7.850152477
NAGALAXMI KIRANAM,17.42425395,78.62212253,Naturo,Hydrabad,"https://www.google.com/maps/search/17.42425395,78.62212253",Telangana,Medchal Malkajgiri District,Ghatkesar mandal,500098,,7.850516998
SLNS MINI SUPER MARKET,17.43582024,78.64286301,Naturo,Hydrabad,"https://www.google.com/maps/search/17.43582024,78.64286301",Telangana,Medchal Malkajgiri District,Ghatkesar mandal,501301,Swarnagiri Colony,7.851671863
Mahalaxmi kgs,17.42032333,78.58190667,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4203233333,78.5819066667",Telangana,Medchal Malkajgiri District,Medipally mandal,500092,Boduppal,7.851850199
Sri Ram kgs,17.45100937,78.53151637,Naturo,Hydrabad,"https://www.google.com/maps/search/17.45100937,78.53151637",Telangana,Medchal Malkajgiri District,Malkajgiri mandal,500047,Ward 141 Gautham Nagar,7.859037285
SHIVA PARAMESWARA KIRANAM,17.4193582,78.5897301,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4193582,78.5897301",Telangana,Medchal Malkajgiri District,Medipally mandal,500092,Boduppal,7.859570975
VENKATESH kgs,17.41930298,78.59009163,Naturo,Hydrabad,"https://www.google.com/maps/search/17.41930298,78.59009163",Telangana,Medchal Malkajgiri District,Medipally mandal,500092,Boduppal,7.86289862
Sri Sai Surya kgs,17.451003,78.5314044,Naturo,Hydrabad,"https://www.google.com/maps/search/17.451003,78.5314044",Telangana,Medchal Malkajgiri District,Malkajgiri mandal,500047,Ward 141 Gautham Nagar,7.868415249
Srinivas medical,17.41974333,78.58471333,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4197433333,78.5847133333",Telangana,Medchal Malkajgiri District,Medipally mandal,500092,Boduppal,7.868703932
Sir Venkateswara k/g,17.41960833,78.58466333,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4196083333,78.5846633333",Telangana,Medchal Malkajgiri District,Medipally mandal,500092,Boduppal,7.882728366
Sri Sujatha kgs,17.4435163,78.5373278,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4435163,78.5373278",Telangana,Medchal Malkajgiri District,Malkajgiri mandal,500047,Ward 139 East Anand Bagh,7.895346273
Bangalore iyanger bakery,17.4434747,78.5373218,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4434747,78.5373218",Telangana,Medchal Malkajgiri District,Malkajgiri mandal,500047,Ward 139 East Anand Bagh,7.898642519
Mallikarjun kgs,17.4462249,78.5348018,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4462249,78.5348018",Telangana,Medchal Malkajgiri District,Malkajgiri mandal,500047,Ward 141 Gautham Nagar,7.901233934
P.jagajamba k/g,17.419425,78.58462167,Naturo,Hydrabad,"https://www.google.com/maps/search/17.419425,78.5846216667",Telangana,Medchal Malkajgiri District,Medipally mandal,500092,Boduppal,7.901441884
Bakes and cakes bakery,17.4370703,78.5441006,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4370703,78.5441006",Telangana,Medchal Malkajgiri District,Malkajgiri mandal,500017,Ward 143 Tarnaka,7.902076267
Sultan milk point,17.4535372,78.5291559,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4535372,78.5291559",Telangana,Medchal Malkajgiri District,Malkajgiri mandal,500047,Ward 141 Gautham Nagar,7.90566535
Anjali Kgs,17.51086333,78.51668667,Naturo,Hydrabad,"https://www.google.com/maps/search/17.5108633333,78.5166866667",Telangana,Medchal Malkajgiri District,Alwal mandal,500094,Ward 133 Macha Bolarum,7.906056561
SRI VENKATA SAI KIRANAM,17.43804117,78.64642928,Naturo,Hydrabad,"https://www.google.com/maps/search/17.43804117,78.64642928",Telangana,Medchal Malkajgiri District,Ghatkesar mandal,501301,,7.906346562
SRI BHERUNATH KIRANAM,17.419155,78.6033932,Naturo,Hydrabad,"https://www.google.com/maps/search/17.419155,78.6033932",Telangana,Medchal Malkajgiri District,Medipally mandal,500098,,7.912749052
SRI VENKATA SAI KIRANAM,17.41914,78.6035303,Naturo,Hydrabad,"https://www.google.com/maps/search/17.41914,78.6035303",Telangana,Medchal Malkajgiri District,Medipally mandal,500098,,7.915764423
Sri Raghavendra Iyengar bakery,17.4534642,78.52906257,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4534642,78.52906257",Telangana,Medchal Malkajgiri District,Malkajgiri mandal,500047,Ward 141 Gautham Nagar,7.917485591
"Krishna k,/g",17.41923333,78.58475667,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4192333333,78.5847566667",Telangana,Medchal Malkajgiri District,Medipally mandal,500092,Boduppal,7.918754214
Sri Hanuman kgs,17.51106333,78.51657833,Naturo,Hydrabad,"https://www.google.com/maps/search/17.5110633333,78.5165783333",Telangana,Medchal Malkajgiri District,Alwal mandal,500010,Ward 133 Macha Bolarum,7.920066792
PAVANAPUTHRA KIRANAM,17.43530267,78.64332412,Naturo,Hydrabad,"https://www.google.com/maps/search/17.43530267,78.64332412",Telangana,Medchal Malkajgiri District,Ghatkesar mandal,501301,Swarnagiri Colony,7.920836984
SKK BAKERY,17.42313818,78.56806475,Naturo,Hydrabad,"https://www.google.com/maps/search/17.42313818,78.56806475",Telangana,Medchal Malkajgiri District,Medipally mandal,500092,Boduppal,7.925644136
Sri Ramesh kgs,17.4463643,78.5343559,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4463643,78.5343559",Telangana,Medchal Malkajgiri District,Malkajgiri mandal,500047,Ward 141 Gautham Nagar,7.926014772
Moon light bakery,17.4196531,78.5810491,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4196531,78.5810491",Telangana,Hyderabad District,Medipally mandal,500092,Boduppal,7.932255281
MooN LIGHT,17.41964111,78.58105326,Naturo,Hydrabad,"https://www.google.com/maps/search/17.41964111,78.58105326",Telangana,Hyderabad District,Medipally mandal,500092,Boduppal,7.933365138
Golden bakery,17.43680564,78.54390586,Naturo,Hydrabad,"https://www.google.com/maps/search/17.43680564,78.54390586",Telangana,Hyderabad District,Marredpally mandal,500003,Ward 143 Tarnaka,7.934876119
Srinivas medical,17.4368483,78.5438156,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4368483,78.5438156",Telangana,Hyderabad District,Marredpally mandal,500003,Ward 143 Tarnaka,7.937376211
SANSKRUTI CORNER,17.44165855,78.65077142,Naturo,Hydrabad,"https://www.google.com/maps/search/17.44165855,78.65077142",Telangana,Medchal Malkajgiri District,Ghatkesar mandal,501301,,7.937387738
Dhanalaxmi kgs,17.4429724,78.5372558,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4429724,78.5372558",Telangana,Medchal Malkajgiri District,Malkajgiri mandal,500047,Ward 139 East Anand Bagh,7.938044489
Yadav's kgs,17.44649139,78.53406553,Naturo,Hydrabad,"https://www.google.com/maps/search/17.44649139,78.53406553",Telangana,Medchal Malkajgiri District,Malkajgiri mandal,500047,Ward 141 Gautham Nagar,7.939911211
Rohini medical,17.4368393,78.5437355,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4368393,78.5437355",Telangana,Hyderabad District,Marredpally mandal,500003,Ward 143 Tarnaka,7.943200273
UNIVERSAL BAKERY,17.41935913,78.60725403,Naturo,Hydrabad,"https://www.google.com/maps/search/17.41935913,78.60725403",Telangana,Medchal Malkajgiri District,Medipally mandal,500098,,7.944452185
Sri Vijaya Sai traders,17.4365982,78.5439422,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4365982,78.5439422",Telangana,Hyderabad District,Marredpally mandal,500017,Ward 143 Tarnaka,7.948513315
Sri Raghavendra Bangalore Iyengar bakery,17.51111333,78.516295,Naturo,Hydrabad,"https://www.google.com/maps/search/17.5111133333,78.516295",Telangana,Medchal Malkajgiri District,Alwal mandal,500094,Ward 133 Macha Bolarum,7.948837003
Ramalingeshwara kgs,17.4365745,78.5439313,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4365745,78.5439313",Telangana,Hyderabad District,Marredpally mandal,500017,Ward 143 Tarnaka,7.951033676
SRI BALAJI KIRANAM,17.42849416,78.55563441,Naturo,Hydrabad,"https://www.google.com/maps/search/17.42849416,78.55563441",Telangana,Medchal Malkajgiri District,Uppal mandal,500039,Nacharam,7.953743656
Thirumala kgs,17.4496042,78.5313567,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4496042,78.5313567",Telangana,Medchal Malkajgiri District,Malkajgiri mandal,500047,Ward 141 Gautham Nagar,7.956196463
Laxmi Ganapati kgs,17.419405,78.581065,Naturo,Hydrabad,"https://www.google.com/maps/search/17.419405,78.581065",Telangana,Medchal Malkajgiri District,Medipally mandal,500092,Boduppal,7.95642659
Srinivas super Market,17.44957125,78.53136592,Naturo,Hydrabad,"https://www.google.com/maps/search/17.44957125,78.53136592",Telangana,Medchal Malkajgiri District,Malkajgiri mandal,500047,Ward 141 Gautham Nagar,7.957459464
Sri Srinivasa medical,17.4529196,78.528931,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4529196,78.528931",Telangana,Medchal Malkajgiri District,Malkajgiri mandal,500047,Ward 141 Gautham Nagar,7.958971485
Sri Sai kgs,17.43695691,78.54328703,Naturo,Hydrabad,"https://www.google.com/maps/search/17.43695691,78.54328703",Telangana,Hyderabad District,Marredpally mandal,500017,Ward 143 Tarnaka,7.963036863
